category_id,state,title,type,naic_code,buyer,deadline,agency,contract_link,notice_id,purchasing_department,contact_office_name,contact_officer_number,contact_officer_email,keywords,description
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",VA,"Service-Disabled Veteran-Owned Small Business (SDVOSB) Set-Aside (FAR 19.14): SOLICITATION COG 6 (3.26), POSTS, CAMPS & STATIONS",Federal,,Department of Defense,06-05-2022,Department of Defense,https://sam.gov/opp/57cdf3144ce44a1181b68c5ca20c3be3/view,SPE60520R0225,Purchasing,,703-695-7145,danette.stewart@dla.mil,,"This is an open continuous solicitation with successive closing dates for DLA Energy Posts, Camps and Station (PC&S) Purchase Program 3.26, COG-6?requirements. The first closing date is 12 June 2020, and is for the 754 Contract Line Items (CLINs) contained in this first closing. Solicitation No. SPE605-20-R-0225 has a performance period from Date of Award through May 31, 2023. This solicitation will set aside approximately 428 of the line items for small businesses and 60 for Service-disabled Veteran-owned Small Businesses (SDVOSBs). This solicitation also has line items that are above the SAT which all vendors may offer on. Below are the fuel and approximate quantity under this solicitation FUEL TYPE?????????????????????????????????NSN???????????????? ???? APPROXIMATE QUANTITY Fuel Ethanol (E85) (E8)??????????????9130-01-470-2024??? ???4,332,300 US Gallons Gasohol Aviation (JP8)???????????????9130-01-031-5816??????????????7,000 US Gallons Gasoline, Aviation (130LL) (10)??9130-00-179-1122??? ??????335,300 US Gallons Jet Fuel, Type A (JAA) (06)?????????9130-00-359-2026??? ???7,784,000 US Gallons Gasohol, Reg UNL (GUR) (24)???9130-01-090-1093??? ?39,133,500 US Gallons Gasohol, Mid UNL (GUM)???????????9130-01-355-2393??? ??????669,900 US Gallons Gasohol, Prem UNL (GUP)?????????9130-01-090-1094??? ??????109,200 US Gallons Gasoline Reg UNL (MUR) (28)????9130-00-148-7103??? ??????763,700 US Gallons Gasoline Prem UNL (MUP)??????????9130-00-1487104???? ??????????7,000 US Gallons RFG Midgrade UNL (MMR) (07)??9130-01-388-4513??? ??????362,600 US Gallons RFG Reg UNL (MRR) (08)???????????9130-01-388-4080??? ??????594,300 US Gallons Biodiesel (B20) (BDI)???????????????????9140-01-470-4520??? ???1,680,700 US Gallons Fuel Oil Burner #2 (FS2) (46)???????9140-00-247-4365??? ??????252,000 US Gallons Marine Gas Oil (MGO)?????????????????9140-01-313-7776??? ??????174,300 US Gallons TX Diesel Fuel (TXR)???????????????????9140-01-541-9557??? ????????70,000 US Gallons Red-dyed ULSD #1 (DSW) (DW)?9140-01-541-6767??? ??????655,200 US Gallons Red-dyed ULSD #2 (DSS) (DS)????9140-01-541-6760??? ???4,657,800 US Gallons See attached solicitation and attachments?for further details."
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",VA,F--RFP - TA Decommissioning Services in the OCS,Federal,,Department of the Interior,29-04-2022,Department of the Interior,https://sam.gov/opp/c3f80b8b4fef4f37a8bcc07ec6a69063/view,140E0122R0003,Purchasing Officer,,202-208-3100,chrischanda.smith@bsee.gov,,"Request for Proposal, Solicitation 140E0122R0003 for Temporary Abandonment Decommissioning Services in the U.S. Outer Continental Shelf. See attachments for details. Questions and RFP Submission should be sent to bseeorphandecom2022@bsee.com also noted in the RFP."
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",VA,st Bulk Petroleum ProgWestern Pacific & Middle Earam (WESTPAC),Federal,,Department of Defense,04-05-2022,Department of Defense,https://sam.gov/opp/e065dbe33fa246fe9b06016c6b8933d8/view,SPE602-22-R-0707,Purchasing,,703-695-7145,christopher.clement@dla.mil,,"Annual Bulk Petroleum Purchase for Western Pacific and Middle East Regions Contracting Office Address: Defense Logistics Agency - Defense Logistics Agency Energy 8725 John J. Kingman Road Fort Belvoir, VA 22060-6222 Description: The WESTPAC Purchase Program covers the annual bulk petroleum requirements under the Western Pacific and Middle East Regions (F76, JA1 (neat and with additives), and JP5). Delivery modes will be by tanker, shallow draft tanker, tanker truck, railcar, and pipeline. FOB Destination tanker offers will not be accepted. These requirements may increase during the delivery period and be met by supplemental solicitations tied to this procurement. Details of the requirements for this procurement are as follows: Fuel, Naval Distillate (F76), NSN: 9140-00-273-2377, Purchase Program 1.1a Quantity ?243,060,000 U.S. Gallons (USG) Turbine Fuel, Aviation (JP5), NSN: 9130-00-273-2379, Purchase Program 1.1c Quantity ?71,882,000 U.S. Gallons (USG) Turbine Fuel, Aviation (JA1), NSN: 9130-00-753-5026, Purchase Program 1.1h Quantity: ?323,240,000 U.S. Gallons (USG) of which some USG requires additives. ? Delivery Period: Under Purchase Program 1.1a, 1.1c, and 1.1h, the delivery period is from January 1, 2023, through December 31, 2023, plus a 30-day carry-over period. The 30-day carry-over period allows for delivery of orders placed prior to the end of the ordering period. ? Offer Entry Tool: Vendors will be required to submit an offer through the Offer Entry Tool (OET). If you intend to submit an offer, please familiarize yourself with the system and its requirements ahead of time. A user manual can be found at: https://offerwizard.dla.mil/bulkoet/bulkoet.html. The items under this acquisition may be subject to an Agreement on Government Procurement approved and implemented in the United States by the Trade Agreement Act of 1979. All offers shall be in the English language and in U.S. dollars."
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",VA,Western Pacific & Middle East Bulk Petroleum Purchase Program (WESTPAC),Federal,,Department of Defense,04-05-2022,Department of Defense,https://sam.gov/opp/3066d34c27544fe7933928cbf122cc44/view,SPE602-22-R-0707,Purchasing,,703-695-7145,christopher.clement@dla.mil,,"Annual Bulk Petroleum Purchase for Western Pacific and Middle East Regions Contracting Office Address: Defense Logistics Agency - Defense Logistics Agency Energy 8725 John J. Kingman Road Fort Belvoir, VA 22060-6222 Description: The WESTPAC Purchase Program covers the annual bulk petroleum requirements under the Western Pacific and Middle East Regions (F76, JA1 (neat and with additives), and JP5). Delivery modes will be by tanker, shallow draft tanker, tanker truck, railcar, and pipeline. FOB Destination tanker offers will not be accepted. These requirements may increase during the delivery period and be met by supplemental solicitations tied to this procurement. Details of the requirements for this procurement are as follows: Fuel, Naval Distillate (F76), NSN: 9140-00-273-2377, Purchase Program 1.1a Quantity ?243,060,000 U.S. Gallons (USG) Turbine Fuel, Aviation (JP5), NSN: 9130-00-273-2379, Purchase Program 1.1c Quantity ?71,882,000 U.S. Gallons (USG) Turbine Fuel, Aviation (JA1), NSN: 9130-00-753-5026, Purchase Program 1.1h Quantity: ?323,240,000 U.S. Gallons (USG) of which some USG requires additives. ? Delivery Period: Under Purchase Program 1.1a, 1.1c, and 1.1h, the delivery period is from January 1, 2023, through December 31, 2023, plus a 30-day carry-over period. The 30-day carry-over period allows for delivery of orders placed prior to the end of the ordering period. ? Offer Entry Tool: Vendors will be required to submit an offer through the Offer Entry Tool (OET). If you intend to submit an offer, please familiarize yourself with the system and its requirements ahead of time. A user manual can be found at: https://offerwizard.dla.mil/bulkoet/bulkoet.html. The items under this acquisition may be subject to an Agreement on Government Procurement approved and implemented in the United States by the Trade Agreement Act of 1979. All offers shall be in the English language and in U.S. dollars."
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",VA,F--RFP - TA Decommissioning Services in the OCS,Federal,,Department of the Interior,29-04-2022,Department of the Interior,https://sam.gov/opp/46fadd16a9e64d21af14100879829d12/view,140E0122R0003,Purchasing Officer,,202-208-3100,chrischanda.smith@bsee.gov,,"Request for Proposal, Solicitation 140E0122R0003 for Temporary Abandonment Decommissioning Services in the U.S. Outer Continental Shelf. See attachments for details. Questions and RFP Submission should be sent to bseeorphandecom2022@bsee.com also noted in the RFP."
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",VA,Petroleum Products,State/Local,,State of Virginia,05-05-2022,State of Virginia,https://mvendor.cgieva.com/Vendor/public/ADVSODetails.jsp?PageTitle=SO%20Details&DOC_CD=IFB&Details_Page=ADVSODetails.jsp&DEPT_CD=L297&BID_INTRNL_NO=7220&BID_NO=7220&BID_VERS_NO=1,IFB 7220-1,Division of Purchases and Supply,,804-786-3846,,,"IFB M-22-003 Petroleum Products, Status: Open
IFB 7220-1
Chesapeake Bay Bridge and Tunnel District -Chesapeake Bay Bridge and Tunnel
Cape Charles, VA 23310
The Chesapeake Bay Bridge and Tunnel District (CBBTD) is soliciting bids for Petroleum Products for a 12-month period, beginning July 1, 2022 through June 30, 2023."
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",VA,Sources Sought Notice SPE605-21-RFI-1012 for Haiti Restoration and Relief Efforts,Federal,,Department of Defense,18-08-2024,Department of Defense,https://sam.gov/opp/0d1ecadf08524cf88484acec7918febc/view,SPE605-21-RFI-1012,Purchasing,,703-695-7145,Matthew.womer@dla.mil,,
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",VA,F--RFP - TA Decommissioning Services in the OCS,Federal,,Department of the Interior,29-04-2022,Department of the Interior,https://sam.gov/opp/d418f03a24ed4b69bbe452ece100fa46/view,140E0122R0003,Purchasing Officer,,202-208-3100,chrischanda.smith@bsee.gov,,"Request for Proposal, Solicitation 140E0122R0003 for Temporary Abandonment Decommissioning Services in the U.S. Outer Continental Shelf. See attachments for details. Questions and RFP Submission should be sent to bseeorphandecom2022@bsee.com also noted in the RFP."
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",WA,"Sale of Fuel Oil Reclaimed (FOR) located in Port Orchard, WA",Federal,,Department of Defense,29-04-2022,Department of Defense,https://sam.gov/opp/786f0e9c718f43248017e27a249c5fa1/view,SPE605-22-R-1000,Purchasing,,703-695-7145,Kari.Archer@dla.mil,,"This is a Request for Proposal for the SALE of an estimated 600,000 gallons of Fuel Oil Reclaimed (FOR), located at NAVSUP Fleet Logistics, in Port Orchard, WA.? Offerors are encouraged to review the solicitation in its entirety.? See Section B.1 for specific offer requirements.??"
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",WA,Total Small Business Set-Aside (FAR 19.5): Lower Monumental Dam Crane Gear Oil,Federal,,Department of Defense,,Department of Defense,https://sam.gov/opp/7f3b9ee5a09d46aeaec3600813ab8e68/view,W912EF22Q0023,Purchasing,,703-695-7145,richard.a.harvey2@usace.army.mil,,See attached Solicitation with Brand Name sourcing document
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DC,Gasoline and Diesel Oil Supplies,Federal,,Department of State,06-05-2022,Department of State,https://sam.gov/opp/89972a3606644ce193fde72348d625a0/view,571-226-9661,RamsayL@state.gov,,Procurement Coordinator,,,"Solicitation # 19LE2022R0003 is hereby amended due to the following changes: To change the Value Added Tax clause, change the Price Adjustment Clause, and amend the fill-in of FAR 52.217-9 (c) Option to Extend the Term of the Contract (MAR 2000) as per the attached continuation page. Attachment A- Minutes from April 12, 2022, Pre-Proposal Conference. Attachment B- Questions and Answers from Interested Offerors. SF-1449 Block 8 and cover page: Offer submission deadline is 15:30 hrs local time on May 6, 2022."
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DC,R499--Small Business Event Export-Import Bank of the United States Virtual Business Opportunity Session Cisco Webex May 22,Federal,,Department of Veterans Affairs,23-05-2022,Department of Veterans Affairs,https://sam.gov/opp/db1a6a386e854a4f9adb454f1d4a5a03/view,36U10122Q0028,Purchasing,,202-461-4300,DirectAccess@va.gov,,"1. DATE, TIME, AND PLACE: The event takes place, Tuesday May 24, 2022 from 1:30 P.M. 2:30 P.M. EST. ?? 2. AGENDA: Participants will be provided the outline of a business opportunity and related details. 3. REGISTRATION: Visit https://www.vetbiz.va.gov/events and click the link for the Registration Open Export-Import Bank of the United States (EXIM) Virtual Business Opportunity Session to register. 4. PRIMARY NAICS CODES: Multiple North American Industry Classification System (NAICS) codes pertains to this opportunity.? Additional amendments may be issued to target other related NAICS codes specified within this announcement. 5. DISCLAIMER: This notice is issued solely for information and planning purposes and does not constitute a solicitation. Neither unsolicited proposals nor any other kind of offers will be considered in response to this notice."
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DC,Bids for Natural Gas Supply,State/Local,,"Metropolitan Washington Airports Authority, District of Columbia",12-05-2022,"Metropolitan Washington Airports Authority, District of Columbia",https://mwaa.odysseyautomation.com/odyssey/index.ody?hlk=c4014cba,IFB-21-20271,Purchasing,,703-417-8660,Summary Information About This Opportunity:,,"IFB-21-20271: Natural Gas Supply, IAD NEW"
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DC,Gasoline and Diesel Oil Supplies,Federal,,Department of State,28-04-2022,Department of State,https://sam.gov/opp/918096d01f32406e8cf0ec655cdeb5f5/view,19LE2022R0003,Procurement Coordinator,,571-226-9661,RamsayL@state.gov,,"The U.S. Embassy Beirut, Lebanon has a requirement for the supply of gasoline and diesel oil products including delivery to the U.S. Embassy Compound in Awkar, Metn. The anticipated oil products supply is for a base period of twelve months and four one-year periods at the option of the Government. All responsible sources may submit an electronic offer, which will be considered. The Government intends to award a contract resulting from this solicitation to the lowest priced technically acceptable offeror who is a responsible contractor. The Government may award the contract based on the initial offer without discussion. All contractors have to be registered in the SAM (System for Award Management) Database https://www.sam.gov? prior to contract award pursuant to FAR provision 5.207.? Therefore, prospective offerors are encouraged to register prior to the submittal of quotations/proposals.? Electronic offers will be accepted.? Please send your offer to the following email address ContractingBeirut@state.gov prior to the response date and time.? Point of contact: ContractingBeirut@state.gov."
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DC,U.S. Embassy Brasilia fuel cards services,Federal,,Department of State,29-04-2022,Department of State,https://sam.gov/opp/01be69cde91544029430d0cb3d103a01/view,19BR2522Q0017,Procurement Coordinator,,571-226-9661,FigueiraPF@state.gov,,"The Contractor shall furnish services for the management of the fuel card program to the U.S. Embassy Brasilia in Brazil, GSO Motor pool section in accordance with all applicable laws and regulations and the U.S. Embassy internal policy."
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",WV,Propane and Diesel for SIRN Tower Sites,State/Local,,State of West Virginia,06-05-2022,State of West Virginia,https://prd311.wvoasis.gov/PRDVSS1X1/Advantage4,0606-HSE2200000003-3,Purchasing Department,,304-558-2538,,,"Propane & Diesel for SIRN Tower Sites, DIVISION OF EMERGENCY MANAGEMENT
Herbert Mickey Skeens
ARFQ-0606-HSE2200000003-3
Agency Request for Quote (ARFQ)
Miscellaneous
05/06/2022 04:00 PM EDT
10 Days, 14:36:53
Amended"
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",AB,"Liquid Propellants and Fuels, Petroleum Base",State/Local,,"Alberta Purchasing Connection, Canada",30-12-2022,"Alberta Purchasing Connection, Canada",,AB-2022-00716,Purchasing,,780-644-5726,,,"AB-2022-00716: Flagstaff County Notice of Buying Group Participation, Flagstaff County
Alberta 12/30/2022
11:00:00 AM Alberta Time 02/02/2022
02:22:28 PM Alberta Time
"
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",QC,Heating Oil and Diesel Fuel,State/Local,,Province of Quebec,25-05-2022,Province of Quebec,https://seao.ca/OpportunityPublication/ConsulterAvis/DuJour?ItemId=98013276-5ea9-4c6b-b5e9-f14603364bd8&SubCategoryCode=G11&callingPage=4&ColumnAction=1&searchId=dc4ac913-26fa-4494-913f-5f02fb774752&VPos=149&VPos=149,CNAR-0522 / 1597908,Tender Ffice,,514-856-6600,,,"Order, CNAR-0522 / 1597908
Heating oil and diesel fuel
Tender Notice - Energy
Chaudière-Appalaches Group Purchasing Negotiations Committee (CNAR 03-12) 2022-04-25 2:43 p.m. 2022-05-25 10 a.m."
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",QC,Purchase of Gasoline and Heating Oil,State/Local,,Province of Quebec,25-05-2022,Province of Quebec,https://seao.ca/OpportunityPublication/ConsulterAvis/DuJour?ItemId=9a57ac1b-c57f-4e35-aaab-2c35a5a2bf6a&SubCategoryCode=G11&callingPage=4&ColumnAction=1&searchId=780d6e78-20e4-48c1-9f44-cf9cf3aa1b62&VPos=309,P1455-02-01/2022-069,Tender Ffice,,514-856-6600,,,"P1455-02-01/2022-069/1594252, Purchase of gasoline and heating oil
Tender Notice - Energy
City of Rimouski. 2022-04-13 10:09 2022-05-25 15:00"
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Nozzle Assembly,Federal,,Defense Logistics Agency,06-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE8EE22T1312,SPE8EE22T1312,Purchasing,,571-767-0192,,,"Defense Logistics Agency is Seeking Bids for 6 EA Nozzle Assembly - FSC #4930, Competitive Intelligence and Special Notes:
We provide a primary phone number for this agency. You should link through to the URL source for specific contact. Learn more: https://www.dibbs.bsm.dla.mil Small Business Office: https://www.dla.mil/SmallBusiness/ The Defense Logistics Agency procures, manages, stores, and distributes almost every consumable item the military needs to operate. Commodities include everything from maritime and land weapons systems support to medical supplies. To be considered for an award, you will need to be registered in the System for Award Management. SAM is the official U.S. government system that consolidated the capabilities of CCR/FedReg, ORCA, and EPLS. Register your entity (business, organization, individual, or government agency) to do business with the DLA."
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Insulating Oil Elec,Federal,,Defense Logistics Agency,06-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE8E922T2703,SPE8E922T2703,Purchasing,,571-767-0192,,,"Defense Logistics Agency is Seeking Bids for 150 GL Insulating Oil Elec - FSC #9160, Competitive Intelligence and Special Notes: We provide a primary phone number for this agency. You should link through to the URL source for specific contact. Learn more: https://www.dibbs.bsm.dla.mil Small Business Office: https://www.dla.mil/SmallBusiness/ The Defense Logistics Agency procures, manages, stores, and distributes almost every consumable item the military needs to operate. Commodities include everything from maritime and land weapons systems support to medical supplies. To be considered for an award, you will need to be registered in the System for Award Management. SAM is the official U.S. government system that consolidated the capabilities of CCR/FedReg, ORCA, and EPLS. Register your entity (business, organization, individual, or government agency) to do business with the DLA."
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Nozzle Fuel And Oil,Federal,,Defense Logistics Agency,28-04-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M422T9518,SPE7M422T9518,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 11 EA Nozzle Fuel And Oil - FSC #4930
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Lubricator Airline,Federal,,Defense Logistics Agency,28-04-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7M122T233Z,SPE7M122T233Z,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 9 EA Lubricator Airline - FSC #4930
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Hydraulic Fluid Fir,Federal,,Defense Logistics Agency,26-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A722T146M,SPE4A722T146M,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 444 GL Hydraulic Fluid Fir - Small Business Set-Aside 100% - FSC #9150
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Brake Fluid Automot,Federal,,Defense Logistics Agency,26-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE8EE22T1272,SPE8EE22T1272,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Separator Water Liq - FSC #4930
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Oil Silicon,Federal,,Defense Logistics Agency,26-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE7L122T167F,SPE7L122T167F,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 20 EA Non-Nsn Team - FSC #9150
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Grease Bearing,Federal,,Defense Logistics Agency,26-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE8E822T2480,SPE8E822T2480,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 5 HD Wax Strip - FSC #9160
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Cylinder Compressed,Federal,,Defense Logistics Agency,02-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE8E922T2608,SPE8E922T2608,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 5 EA Tank Pump Unit - FSC #4930
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Grease Aircraft,Federal,,Defense Logistics Agency,25-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE8EE22T1279,SPE8EE22T1279,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 2 EA Reel Assembly Hose - FSC #4930
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Oiler Pneumatic,Federal,,Defense Logistics Agency,02-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE8EE22T1280,SPE8EE22T1280,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 70 EA Separator Water Liq - FSC #4930
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Filter Fluid,Federal,,Defense Logistics Agency,02-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE8EE22T1281,SPE8EE22T1281,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 2 EA Reel Assembly Hose - FSC #4930
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Separator Water Liq,Federal,,Defense Logistics Agency,02-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE8EE22T1284,SPE8EE22T1284,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 3 EA Frame Hose Reel - FSC #4930
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Coupling Grease Gun,Federal,,Defense Logistics Agency,02-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE8EE22T1288,SPE8EE22T1288,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 8 EA Gun Fluid Direct De - FSC #4930
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Gun Fluid Direct De,Federal,,Defense Logistics Agency,02-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE8EE22T1293,SPE8EE22T1293,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 28 EA Coupling Grease Gun - FSC #4930
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Frame Hose Reel,Federal,,Defense Logistics Agency,02-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE8EE22T1306,SPE8EE22T1306,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Separator Water Liq - FSC #4930
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Reel Assembly Hose,Federal,,Defense Logistics Agency,02-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE8EE22T1307,SPE8EE22T1307,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 EA Filter Fluid - FSC #4930
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Separator Water Liq,Federal,,Defense Logistics Agency,02-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE8EE22T1308,SPE8EE22T1308,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 3 EA Oiler Pneumatic - FSC #4930
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Reel Assembly Hose,Federal,,Defense Logistics Agency,02-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A022T2134,SPE4A022T2134,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 30 CN Grease Aircraft - FSC #9150
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Tank Pump Unit,Federal,,Defense Logistics Agency,02-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE2DS22T6745,SPE2DS22T6745,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 2 EA Cylinder Compressed - FSC #8120
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Wax Strip,Federal,,Defense Logistics Agency,02-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A722T146C,SPE4A722T146C,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 36 EA Grease Bearing - FSC #9150
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Non-Nsn Team,Federal,,Defense Logistics Agency,02-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A722T146H,SPE4A722T146H,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 3 GL Oil Silicon - FSC #9150
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Separator Water Liq,Federal,,Defense Logistics Agency,02-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A722T146K,SPE4A722T146K,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 36 QT Brake Fluid Automot - FSC #9150
"Supplies: Fuel, Oil, Natural Gas, Propane, Lubricant Bids",DL,Defense Logistics Agency is Seeking Bids for Lubricating Oil Eng,Federal,,Defense Logistics Agency,20-05-2022,Defense Logistics Agency,https://www.dibbs.bsm.dla.mil/rfq/rfqrec.aspx?sn=SPE4A722T133Z,SPE4A722T133Z,Purchasing,,571-767-0192,,,Defense Logistics Agency is Seeking Bids for 1 DR Lubricating Oil Eng - FSC #9150
